userId,topic,cluster
21fba590-60a1-70ba-0967-7fe100d86137,a1,9
71cb5540-20c1-70a9-1806-fbc6af5f0b86,a1,6
d1cba5c0-4041-7099-95fd-aac383e0a3cb,a5,7
21bb9560-e091-7093-48ce-07076388c6c5,a4,7
41bbf590-9091-7030-9e14-d33b01f1aae6,a3,7
016b15c0-a071-70a4-d6d6-0aae841b512a,a6,7
d17b6520-5071-7048-0b67-edd7ac9f9e44,a5,6
e1cb9560-4091-706e-840f-87a913394f9e,a1,7
d17b6520-5071-7048-0b67-edd7ac9f9e44,a7,0
d1bb4520-5021-700b-e6c7-ba9f0d11e538,a1,6
d1cba5c0-4041-7099-95fd-aac383e0a3cb,a1,5
819b2520-80d1-7040-a2e8-a74594524790,a1,6
01ebb520-b0d1-709a-ca45-bb5b571f108f,a3,6
