userId,topic,cluster
113bc5a0-00c1-70a8-1558-53c8f78b1a99,a3,0
b14ba500-e041-701b-eba7-204e26a8a5b7,a5,3
119b55f0-6001-70b7-9cf8-aff7a0dc1623,a2,5
a1fbd5d0-e0e1-7054-7a08-05c01f9a74b1,a1,3
61bbc5f0-2041-7061-260b-a4d10ca29e45,a7,3
a1eba540-c0b1-7047-0613-98a1815ad2ae,a6,3
b1cb15d0-c071-70b9-1731-442bca494a97,a3,0
61eb0590-9001-70e9-9ded-e189346bd845,a6,0
113ba590-f051-7017-0685-470ebc1c654d,a1,4
71cb5540-20c1-70a9-1806-fbc6af5f0b86,a2,0
e19bc5d0-4021-7079-8270-a5b48b2ed74f,a2,3
218be570-f0f1-7033-b8df-1466adc57225,a7,0
911b1530-f081-70c6-8ba9-81ba9defa173,a7,3
919b25a0-0071-7022-b6bb-2716eefd7953,a6,4
813b75b0-90b1-7068-9549-77eb9a62ffdc,a7,0
813b75b0-90b1-7068-9549-77eb9a62ffdc,a5,3
915b1540-40a1-709f-69ee-13ca3e80fcf2,a1,3
d1db45a0-f051-702b-f627-c33637d4528c,a5,3
f1abb5c0-3001-7042-a4b5-d6561c36322c,a7,3
51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,a7,3
31db5580-10e1-70d5-9f5c-004b166ac03c,a3,4
91bbd550-f0a1-7047-142d-6aeab04713b1,a2,0
21fb2560-d0c1-70cc-8456-cb80cc078b11,a7,2
b19ba550-c0d1-706b-5b31-6f30f3eaa255,a7,0
71cb5540-20c1-70a9-1806-fbc6af5f0b86,a5,3
f11bc560-6081-70ae-2949-07ca788f237b,a6,3
011bd560-70e1-7036-62a9-3d29afd5179d,a6,0
b1bbe550-6071-708d-a4b6-8d280dff01d0,a2,0
a1fbb540-3041-70e7-def6-bcec00a31d99,a6,0
e1fbb500-50c1-7067-3f5b-f2a306231361,a3,0
011bb520-7041-704f-b3e7-ab5c43dd3950,a5,3
812b15e0-7001-7072-351b-af5182106bba,a6,2
f14b7530-60e1-704a-f8d5-4855523e6d94,a6,3
c17b5520-f0b1-70c8-8bf1-0f5bd26a0cad,a6,5
b14ba500-e041-701b-eba7-204e26a8a5b7,a1,4
a1dba540-c071-705a-e705-3f35ce26988f,a3,0
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a5,3
016b65a0-90b1-703c-a8e3-caf440f1860a,a6,2
514b6590-9031-70f3-bdf0-6fb6ff753346,a4,0
c16b2580-e0d1-70dd-532d-007653cefda9,a7,3
c11bd560-50c1-70ac-8129-15966669f4ae,a6,0
a15bd5a0-20b1-705d-cacd-efb43606a358,a5,0
a1cb4570-5011-70b5-5fdf-1eaee3de61f4,a1,5
d16ba510-9071-703c-6c73-2f57834ea988,a6,3
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a6,5
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a3,5
a19b0540-7071-7042-dcd4-e8b1bed38ef4,a5,0
d16ba510-9071-703c-6c73-2f57834ea988,a5,5
91bbd550-f0a1-7047-142d-6aeab04713b1,a7,5
c18b0590-1021-70b2-a04d-7da82bf20079,a3,5
a1bbb550-8001-709c-3ebb-799cd4aa893f,a7,5
e1cb8510-60e1-709a-53ce-18a04547e565,a3,4
c14bf560-2021-705a-7bb3-97ad9cbde502,a4,0
f14be5c0-d081-70bb-548b-5d9ea05cc289,a5,0
e11ba5c0-60e1-7014-3010-a78f186a4362,a3,5
a1eb05a0-7031-707b-b065-0f30c86f0a6e,a2,3
91bbd550-f0a1-7047-142d-6aeab04713b1,a5,3
e16b9530-e031-70ad-d225-033f2f45a27d,a3,3
e16b9530-e031-70ad-d225-033f2f45a27d,a7,0
e1ebc590-7061-70e7-0b53-19e34682613b,a4,4
a10bd580-0091-709a-49e7-6e9c96ea58c6,a2,5
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a5,3
d1fb5550-1001-7057-b8f9-d17759791a6b,a4,4
31ab1560-b091-7055-7307-da7f622a0e6b,a5,0
813b75b0-90b1-7068-9549-77eb9a62ffdc,a2,3
310bd5d0-6061-7098-d41e-41b982248427,a6,3
510b5580-60e1-7095-f35a-7fd78cd92cfe,a6,3
811bc590-9011-705e-82d7-38a6c705a6c4,a4,0
71fb0550-10e1-7086-a384-f22bf12dee89,a5,4
813b75b0-90b1-7068-9549-77eb9a62ffdc,a4,1
41cb85f0-d081-708c-e151-e2b062eb0f1d,a7,5
51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,a2,4
71ab5570-8001-709a-1343-b36f475fb202,a5,3
21fb65c0-a0d1-7058-ae17-4b20090157aa,a5,5
819b2520-80d1-7040-a2e8-a74594524790,a6,3
410b95f0-5061-701c-4a3c-9930963ae77f,a5,0
41eb6500-1081-7006-138f-298c1f0f89f5,a2,0
613b1510-4051-7027-1ee2-8f2c72d3c64b,a1,5
61bbc5f0-2041-7061-260b-a4d10ca29e45,a4,4
81fbd560-90f1-70a6-16ea-d6a5ac61b239,a7,1
312b35d0-2051-7020-d5a8-cf5e4a3d2b40,a5,5
312b7500-f041-709a-6408-6f3b6222555b,a3,3
710bd530-f031-7016-ebe5-ee614a366f14,a6,0
011bb520-7041-704f-b3e7-ab5c43dd3950,a2,5
e18b45c0-20a1-7039-271f-10630ddc7b88,a2,3
81fbd560-90f1-70a6-16ea-d6a5ac61b239,a1,1
e1fbb500-50c1-7067-3f5b-f2a306231361,a2,0
a1eba540-c0b1-7047-0613-98a1815ad2ae,a4,5
218be570-f0f1-7033-b8df-1466adc57225,a6,5
81cbb5e0-9011-7077-7e4e-7aca1564666c,a1,4
016b15c0-a071-70a4-d6d6-0aae841b512a,a7,4
313b9520-e021-70f9-4924-88d88686726c,a6,4
01ebb520-b0d1-709a-ca45-bb5b571f108f,a4,4
e1ebc590-7061-70e7-0b53-19e34682613b,a3,3
019be580-4061-7075-debb-ffd77dc8ca40,a6,4
017b8560-6081-70e4-7303-6882d8635df0,a2,2
b14bd5f0-0011-704d-7e86-b55f1b5f014a,a4,3
a15bd5a0-20b1-705d-cacd-efb43606a358,a7,2
71ab5570-8001-709a-1343-b36f475fb202,a4,0
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a4,4
310bd5d0-6061-7098-d41e-41b982248427,a2,0
b1cb15d0-c071-70b9-1731-442bca494a97,a6,3
c1fbd5c0-a001-70fd-355d-eb03b3584e47,a4,4
710bd530-f031-7016-ebe5-ee614a366f14,a2,4
617b2500-4071-70e9-29f1-b4c4ce63bfaa,a6,3
01eb9580-3071-70a9-01aa-f63e5dd14609,a2,3
c1ab6550-a0a1-7068-381c-46a9e01d4df5,a6,3
619bd5c0-3031-70df-5cbd-c3b6d763d84b,a1,5
01ebf5c0-7001-7089-68b3-ebba941641c4,a6,2
a18b2540-90e1-70f8-deb6-fc59ae3297da,a4,4
91bbd550-f0a1-7047-142d-6aeab04713b1,a6,5
c17b5520-f0b1-70c8-8bf1-0f5bd26a0cad,a4,0
91fb2530-b051-70f2-9bbb-1733c381bfbc,a3,5
012b8580-9011-70e5-0aa0-480c3bb39caa,a7,3
210bd5c0-70d1-7070-b076-8b8ae197fb56,a4,4
a15bd5a0-20b1-705d-cacd-efb43606a358,a1,3
a10bd580-0091-709a-49e7-6e9c96ea58c6,a7,0
a1fbb540-3041-70e7-def6-bcec00a31d99,a1,0
116b0520-f0b1-70d5-0575-61162dd862fd,a5,5
a1fbb540-3041-70e7-def6-bcec00a31d99,a7,0
71fb0550-10e1-7086-a384-f22bf12dee89,a7,3
e14bd5d0-0021-70f1-8b50-efac4033a68a,a2,4
41cb85f0-d081-708c-e151-e2b062eb0f1d,a4,5
e17b7530-3021-70d1-5891-3515d4c26ec6,a3,5
c10ba560-5051-7080-335e-1e8aaac1f227,a3,4
e1cb8510-60e1-709a-53ce-18a04547e565,a2,4
d14be530-3021-7083-6ee6-f96210849e13,a2,3
b13be530-5051-70d1-0e6c-be1458ec7929,a1,1
919b25a0-0071-7022-b6bb-2716eefd7953,a5,4
e18b6520-b0e1-70b8-ec64-a69aa95d052f,a4,4
41fb4560-10f1-7016-b8cc-cd2bc89239b7,a7,4
c1ab95b0-80d1-7047-e0fd-cf25383a25c1,a3,5
917bc500-1061-70c3-4dd4-f053938b1826,a1,3
b10b7510-d0b1-702f-66b3-3c1a07997d6d,a3,1
b1cb15d0-c071-70b9-1731-442bca494a97,a5,3
019be580-4061-7075-debb-ffd77dc8ca40,a5,0
61abe5e0-d021-7066-78e5-8732da2c09a0,a7,0
e11ba5c0-60e1-7014-3010-a78f186a4362,a6,4
81fbd560-90f1-70a6-16ea-d6a5ac61b239,a4,3
514b6590-9031-70f3-bdf0-6fb6ff753346,a5,0
a15b55c0-6081-70cd-a61b-afbdaf0eff13,a2,0
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a7,3
911b1530-f081-70c6-8ba9-81ba9defa173,a4,2
516b7570-00e1-700e-b368-e544714cb230,a7,3
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a7,3
e1ebc590-7061-70e7-0b53-19e34682613b,a7,4
e1ebc590-7061-70e7-0b53-19e34682613b,a5,4
11dbd5f0-80a1-7076-d1aa-848948d336e3,a2,4
91fb2530-b051-70f2-9bbb-1733c381bfbc,a2,4
011bd560-70e1-7036-62a9-3d29afd5179d,a5,4
71cbe580-90f1-7027-51c8-f471e501854b,a3,4
d17b6520-5071-7048-0b67-edd7ac9f9e44,a1,5
21fb65c0-a0d1-7058-ae17-4b20090157aa,a6,3
313b9520-e021-70f9-4924-88d88686726c,a2,3
410b95f0-5061-701c-4a3c-9930963ae77f,a7,3
e16b9530-e031-70ad-d225-033f2f45a27d,a2,4
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a1,5
611bf540-9091-708a-926e-51ff59cf9473,a3,1
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a6,4
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a4,4
714b9540-8061-70d8-daaa-8a4b42d4dd71,a1,0
415b45e0-c021-70ec-1015-5db26e8e37a8,a2,0
21fb2560-d0c1-70cc-8456-cb80cc078b11,a3,2
21fb65c0-a0d1-7058-ae17-4b20090157aa,a3,3
01cbf550-9041-70f1-3bbe-92176ffa992e,a5,5
e1cb8510-60e1-709a-53ce-18a04547e565,a4,3
f14b7530-60e1-704a-f8d5-4855523e6d94,a2,0
415b55a0-10a1-704e-fbb1-94f533c8040b,a3,3
a19b0540-7071-7042-dcd4-e8b1bed38ef4,a3,0
a19b0540-7071-7042-dcd4-e8b1bed38ef4,a6,0
81fbd560-90f1-70a6-16ea-d6a5ac61b239,a2,3
c16b2580-e0d1-70dd-532d-007653cefda9,a4,5
415b55a0-10a1-704e-fbb1-94f533c8040b,a4,4
411be510-8031-7076-69a0-27626d9dd276,a2,2
410bf580-d041-70ad-e668-e60717bb3b98,a7,5
312b35d0-2051-7020-d5a8-cf5e4a3d2b40,a7,0
a1dba540-c071-705a-e705-3f35ce26988f,a2,5
315b9550-4081-7033-4f93-fe2be67cdfcc,a4,5
a13b5500-0021-7047-dba8-89607721af5d,a7,0
c1eb8590-5071-70c5-90a9-bcbf8ca28ccb,a3,5
c14bf560-2021-705a-7bb3-97ad9cbde502,a7,0
819b2520-80d1-7040-a2e8-a74594524790,a3,0
41cb85f0-d081-708c-e151-e2b062eb0f1d,a6,0
a1fb3570-f021-705f-6d23-353ec8617ab4,a6,3
919be590-7081-7003-3cef-906e621826ff,a5,2
119b55f0-6001-70b7-9cf8-aff7a0dc1623,a1,1
a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,a3,0
016b65a0-90b1-703c-a8e3-caf440f1860a,a1,1
a13b5500-0021-7047-dba8-89607721af5d,a5,2
817b9500-8071-700f-6d35-00db749ffca6,a6,0
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a2,1
d16ba510-9071-703c-6c73-2f57834ea988,a1,5
f1abd540-a0f1-70c2-5c22-206895f355ca,a2,0
c1ab6550-a0a1-7068-381c-46a9e01d4df5,a5,3
619bf560-4021-7015-9155-f148328587b8,a7,3
c14bf560-2021-705a-7bb3-97ad9cbde502,a5,3
312b35d0-2051-7020-d5a8-cf5e4a3d2b40,a6,0
91cb75e0-00e1-70ae-d581-d5924359d3b1,a6,3
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a1,2
c17b5520-f0b1-70c8-8bf1-0f5bd26a0cad,a7,5
91cb75e0-00e1-70ae-d581-d5924359d3b1,a7,4
719b2530-2001-7002-244b-0c90ec1dc48d,a7,2
f1cbc5b0-a0b1-7062-ca17-580f39de4c83,a3,2
113ba590-f051-7017-0685-470ebc1c654d,a6,3
313b9520-e021-70f9-4924-88d88686726c,a7,5
f14be5c0-d081-70bb-548b-5d9ea05cc289,a4,0
a13b5500-0021-7047-dba8-89607721af5d,a6,3
21db15f0-b041-70c8-aec0-cd297c0b55ac,a7,0
410bf580-d041-70ad-e668-e60717bb3b98,a2,3
e18b45c0-20a1-7039-271f-10630ddc7b88,a4,0
e18b45c0-20a1-7039-271f-10630ddc7b88,a5,3
f14be5c0-d081-70bb-548b-5d9ea05cc289,a3,3
119b55f0-6001-70b7-9cf8-aff7a0dc1623,a4,1
e1cb8510-60e1-709a-53ce-18a04547e565,a5,4
41eb6500-1081-7006-138f-298c1f0f89f5,a7,0
e1cb8510-60e1-709a-53ce-18a04547e565,a6,3
912bd5e0-5061-7098-cb02-8d6eae25468c,a3,5
f14be5c0-d081-70bb-548b-5d9ea05cc289,a2,3
81eb45d0-00d1-7089-fd06-0ffbbe5e2c7a,a7,5
216bd550-9081-7098-93e3-10b74373ebe6,a7,5
218ba540-4081-70eb-5d75-b3fa54f82268,a6,3
41eb6500-1081-7006-138f-298c1f0f89f5,a3,0
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a7,0
313b9520-e021-70f9-4924-88d88686726c,a3,5
71fb0550-10e1-7086-a384-f22bf12dee89,a4,3
211b0520-f0e1-7015-0094-4310c79ba2e6,a5,0
115ba5a0-f021-7098-63b7-6750e7705b72,a7,0
b14ba500-e041-701b-eba7-204e26a8a5b7,a6,2
619bf560-4021-7015-9155-f148328587b8,a4,2
d17b0530-40c1-7051-3339-0d2a5bb89823,a3,0
e11ba5c0-60e1-7014-3010-a78f186a4362,a4,4
e1fbb500-50c1-7067-3f5b-f2a306231361,a6,5
017b8560-6081-70e4-7303-6882d8635df0,a4,5
d1fb5550-1001-7057-b8f9-d17759791a6b,a5,3
e1fbb500-50c1-7067-3f5b-f2a306231361,a7,0
514b6590-9031-70f3-bdf0-6fb6ff753346,a6,2
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a6,3
315b9550-4081-7033-4f93-fe2be67cdfcc,a5,3
016b15c0-a071-70a4-d6d6-0aae841b512a,a3,4
61bbc5f0-2041-7061-260b-a4d10ca29e45,a2,3
e11ba5c0-60e1-7014-3010-a78f186a4362,a7,3
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a7,2
619bf560-4021-7015-9155-f148328587b8,a3,3
510b5580-60e1-7095-f35a-7fd78cd92cfe,a4,4
31db5580-10e1-70d5-9f5c-004b166ac03c,a6,2
31eb05d0-70d1-7020-6a3e-bc223a1d6165,a1,4
e19bc5d0-4021-7079-8270-a5b48b2ed74f,a3,0
315b9550-4081-7033-4f93-fe2be67cdfcc,a3,5
012b8580-9011-70e5-0aa0-480c3bb39caa,a3,5
017bc500-50b1-70d6-f73f-a218553355df,a5,3
e17b7530-3021-70d1-5891-3515d4c26ec6,a6,2
c1abe560-20f1-70dc-393f-5a083011e23f,a3,5
f18bb5b0-d001-702f-a16a-a004877fccad,a3,2
c1abe560-20f1-70dc-393f-5a083011e23f,a4,0
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a4,1
f15b75b0-6011-7034-bf08-1dd66fe5cffa,a5,3
014b6540-3041-705c-365b-d2029fb91b21,a3,5
312b35d0-2051-7020-d5a8-cf5e4a3d2b40,a3,5
b13be530-5051-70d1-0e6c-be1458ec7929,a3,2
a1fbb540-3041-70e7-def6-bcec00a31d99,a4,1
218be570-f0f1-7033-b8df-1466adc57225,a2,2
a1bbb550-8001-709c-3ebb-799cd4aa893f,a5,3
113be530-c071-70a1-1d40-1b6e6088e134,a3,3
b1bbe550-6071-708d-a4b6-8d280dff01d0,a6,3
21bb6580-40b1-7001-244b-d1c1ba0cec48,a1,5
11dbf510-3071-705c-f2d1-83420f60f130,a1,1
91fb2530-b051-70f2-9bbb-1733c381bfbc,a6,3
115ba5a0-f021-7098-63b7-6750e7705b72,a3,3
819bd5f0-c0b1-70e2-e723-7bfd5aa9f3ca,a4,5
112b5570-40c1-70f5-ada6-8cd2d2eb5007,a6,1
819b2520-80d1-7040-a2e8-a74594524790,a7,4
119b55f0-6001-70b7-9cf8-aff7a0dc1623,a3,5
b19b0560-c011-70d1-0a4f-c32cfa1ae4cd,a7,1
a18b2540-90e1-70f8-deb6-fc59ae3297da,a3,1
b10b7510-d0b1-702f-66b3-3c1a07997d6d,a6,3
61bbc5f0-2041-7061-260b-a4d10ca29e45,a3,3
61bbc5f0-2041-7061-260b-a4d10ca29e45,a5,3
812b15e0-7001-7072-351b-af5182106bba,a1,5
812b15e0-7001-7072-351b-af5182106bba,a3,5
01ebb520-b0d1-709a-ca45-bb5b571f108f,a7,2
c16b2580-e0d1-70dd-532d-007653cefda9,a6,2
d1fb5550-1001-7057-b8f9-d17759791a6b,a3,5
e14bd5d0-0021-70f1-8b50-efac4033a68a,a1,1
811bc590-9011-705e-82d7-38a6c705a6c4,a6,3
218be570-f0f1-7033-b8df-1466adc57225,a4,1
d17b0530-40c1-7051-3339-0d2a5bb89823,a2,0
51ebb5a0-6021-7085-ff7f-676d2ac635a3,a4,4
51ebb5a0-6021-7085-ff7f-676d2ac635a3,a2,1
b17b05e0-3031-7053-8f2e-c462e449a396,a5,5
51ebb5a0-6021-7085-ff7f-676d2ac635a3,a1,1
e1cb9560-4091-706e-840f-87a913394f9e,a4,5
71cbe580-90f1-7027-51c8-f471e501854b,a1,3
41cb85f0-d081-708c-e151-e2b062eb0f1d,a1,2
b17b05e0-3031-7053-8f2e-c462e449a396,a2,3
a1fbd5d0-e0e1-7054-7a08-05c01f9a74b1,a2,5
21db15f0-b041-70c8-aec0-cd297c0b55ac,a3,5
d10bd540-b0a1-702b-2353-0f09ca339f59,a7,2
e12b2510-60e1-709a-9903-b758e497809a,a3,0
e1cb8510-60e1-709a-53ce-18a04547e565,a1,0
51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,a1,0
e1bb25a0-d0b1-703c-dff4-aef708b16181,a2,4
d1cb95b0-3071-70d0-f547-ba55b3123783,a3,1
711b6580-50d1-70c7-2c33-364aab9519a1,a6,5
116b0520-f0b1-70d5-0575-61162dd862fd,a4,5
c1ab95b0-80d1-7047-e0fd-cf25383a25c1,a2,0
31fbe520-0061-70e7-7783-8fdc38bd09fd,a7,2
61eb0590-9001-70e9-9ded-e189346bd845,a3,1
315b9550-4081-7033-4f93-fe2be67cdfcc,a2,0
c17bf5d0-5091-70a9-0d1d-8fbc31f9c224,a5,1
c1ab6550-a0a1-7068-381c-46a9e01d4df5,a4,5
410b95f0-5061-701c-4a3c-9930963ae77f,a6,4
91eb4560-80d1-706f-3e42-8631c8034d21,a4,4
012b8580-9011-70e5-0aa0-480c3bb39caa,a5,1
919be590-7081-7003-3cef-906e621826ff,a6,4
91eb4560-80d1-706f-3e42-8631c8034d21,a7,5
91fb2530-b051-70f2-9bbb-1733c381bfbc,a5,0
113ba590-f051-7017-0685-470ebc1c654d,a4,4
c14bf560-2021-705a-7bb3-97ad9cbde502,a3,1
c11bd560-50c1-70ac-8129-15966669f4ae,a7,3
216bd550-9081-7098-93e3-10b74373ebe6,a1,3
912bd5e0-5061-7098-cb02-8d6eae25468c,a2,3
415b45e0-c021-70ec-1015-5db26e8e37a8,a3,0
911b1530-f081-70c6-8ba9-81ba9defa173,a6,4
411bd580-f051-7091-c64b-39f944fda7b6,a3,4
91bbe500-b011-7005-c471-0da2f8815108,a5,2
c17be530-0011-7066-b860-92d133614a57,a7,5
f1cba540-a0d1-70b2-f94d-ddac74add408,a3,1
211b0520-f0e1-7015-0094-4310c79ba2e6,a1,3
91bbe500-b011-7005-c471-0da2f8815108,a1,2
91ab25a0-f051-70ce-9d29-ac0649a68c53,a7,3
91ab45a0-6011-7078-f1e9-b3a94075f7b7,a2,4
21bb9560-e091-7093-48ce-07076388c6c5,a6,1
315b9550-4081-7033-4f93-fe2be67cdfcc,a6,2
510bd5a0-3041-7058-e2cf-5c09d3db1009,a3,5
016b65a0-90b1-703c-a8e3-caf440f1860a,a3,4
a1fb3570-f021-705f-6d23-353ec8617ab4,a7,0
91ab25a0-f051-70ce-9d29-ac0649a68c53,a1,3
415b45e0-c021-70ec-1015-5db26e8e37a8,a6,3
a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,a7,5
11cb7520-40f1-70ca-46b8-915a77bae7de,a7,3
f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,a7,2
217b8540-6011-7086-a648-de542f534c22,a1,1
218be570-f0f1-7033-b8df-1466adc57225,a5,4
911b55d0-a0f1-70ac-25c2-07f9eaa08392,a3,5
410bf580-d041-70ad-e668-e60717bb3b98,a6,3
410bf580-d041-70ad-e668-e60717bb3b98,a5,3
415b55a0-10a1-704e-fbb1-94f533c8040b,a6,3
a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,a6,1
21bb9560-e091-7093-48ce-07076388c6c5,a3,2
e1ebc590-7061-70e7-0b53-19e34682613b,a1,0
81bb0570-e0e1-70e9-3e09-b26d835387b4,a1,3
415b55a0-10a1-704e-fbb1-94f533c8040b,a1,4
a1eba540-c0b1-7047-0613-98a1815ad2ae,a5,1
e1bb25a0-d0b1-703c-dff4-aef708b16181,a3,4
91eb4560-80d1-706f-3e42-8631c8034d21,a3,5
a18b2540-90e1-70f8-deb6-fc59ae3297da,a6,4
113bc5a0-00c1-70a8-1558-53c8f78b1a99,a2,5
71db5530-00e1-709f-0e88-2c9a19f8dc8b,a1,5
51ebb5a0-6021-7085-ff7f-676d2ac635a3,a3,4
312b35d0-2051-7020-d5a8-cf5e4a3d2b40,a2,2
d1fb5550-1001-7057-b8f9-d17759791a6b,a1,5
618b3510-8031-705d-7448-12d2783e3064,a6,4
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a4,5
d17b0530-40c1-7051-3339-0d2a5bb89823,a1,5
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a2,2
310bd5d0-6061-7098-d41e-41b982248427,a7,1
71db5530-00e1-709f-0e88-2c9a19f8dc8b,a3,0
311b2590-2041-700f-ce56-3226dd4728d9,a4,1
c1fbd5c0-a001-70fd-355d-eb03b3584e47,a3,4
c15ba5f0-4051-708c-e082-cb7682fd01b2,a2,1
b17b05e0-3031-7053-8f2e-c462e449a396,a3,2
c10ba560-5051-7080-335e-1e8aaac1f227,a6,2
c16b0500-b021-70a6-5bdc-2c3e5e0472c6,a3,2
c16b2580-e0d1-70dd-532d-007653cefda9,a5,1
d1cb95b0-3071-70d0-f547-ba55b3123783,a1,4
61dba5f0-00f1-7082-7b9c-b35054207615,a2,0
d17b6520-5071-7048-0b67-edd7ac9f9e44,a3,2
c1fbd5c0-a001-70fd-355d-eb03b3584e47,a5,1
61bbc5f0-2041-7061-260b-a4d10ca29e45,a1,0
019be580-4061-7075-debb-ffd77dc8ca40,a3,2
019be580-4061-7075-debb-ffd77dc8ca40,a2,1
e14bd5c0-2091-70a1-3e0d-252a10bc1372,a1,2
c1abe560-20f1-70dc-393f-5a083011e23f,a5,5
410bf580-d041-70ad-e668-e60717bb3b98,a4,1
f14be5c0-d081-70bb-548b-5d9ea05cc289,a6,1
e14bd5c0-2091-70a1-3e0d-252a10bc1372,a3,1
917bc500-1061-70c3-4dd4-f053938b1826,a2,1
912bd5e0-5061-7098-cb02-8d6eae25468c,a6,1
c11b2520-70e1-70c8-4f5c-e637ca6a861c,a3,1
313b35f0-a0f1-70ff-7490-f9e5e8fea858,a1,1
411bd580-f051-7091-c64b-39f944fda7b6,a5,1
c10ba560-5051-7080-335e-1e8aaac1f227,a7,1
f14b7530-60e1-704a-f8d5-4855523e6d94,a1,1
411bd580-f051-7091-c64b-39f944fda7b6,a1,1
618b3510-8031-705d-7448-12d2783e3064,a2,1
11dbd5f0-80a1-7076-d1aa-848948d336e3,a3,1
410b95f0-5061-701c-4a3c-9930963ae77f,a1,1
c17b75e0-00a1-7042-14cc-ebf9cec71595,a1,1
210bd5c0-70d1-7070-b076-8b8ae197fb56,a7,1
31db5580-10e1-70d5-9f5c-004b166ac03c,a1,1
c15ba5f0-4051-708c-e082-cb7682fd01b2,a4,1
31fbe520-0061-70e7-7783-8fdc38bd09fd,a1,1
61eb0590-9001-70e9-9ded-e189346bd845,a1,1
619bf560-4021-7015-9155-f148328587b8,a1,1
91eb4560-80d1-706f-3e42-8631c8034d21,a1,1
c1ab6550-a0a1-7068-381c-46a9e01d4df5,a2,1
c1ab95b0-80d1-7047-e0fd-cf25383a25c1,a7,1
91eb4560-80d1-706f-3e42-8631c8034d21,a2,1
012b8580-9011-70e5-0aa0-480c3bb39caa,a2,1
618b3510-8031-705d-7448-12d2783e3064,a3,1
c1ab8590-4021-709d-24e8-65c1ff2dac53,a1,1
a18b2540-90e1-70f8-deb6-fc59ae3297da,a1,1
91fb2530-b051-70f2-9bbb-1733c381bfbc,a1,1
311bb5b0-8031-704a-d26b-1a35da2044f9,a6,1
f16b2520-6021-70ee-b980-7a50d804795d,a1,1
217b8540-6011-7086-a648-de542f534c22,a2,1
31ab1560-b091-7055-7307-da7f622a0e6b,a6,1
014b6540-3041-705c-365b-d2029fb91b21,a7,1
b17b05e0-3031-7053-8f2e-c462e449a396,a6,1
21bb9560-e091-7093-48ce-07076388c6c5,a5,1
a1ebb500-9081-70a6-c0d9-6fc5a9b63b7d,a2,1
e18b6520-b0e1-70b8-ec64-a69aa95d052f,a6,1
b19ba550-c0d1-706b-5b31-6f30f3eaa255,a1,1
813b75b0-90b1-7068-9549-77eb9a62ffdc,a6,1
116b0520-f0b1-70d5-0575-61162dd862fd,a6,1
e11ba5c0-60e1-7014-3010-a78f186a4362,a2,1
71db5530-00e1-709f-0e88-2c9a19f8dc8b,a2,1
e18b45c0-20a1-7039-271f-10630ddc7b88,a1,1
e17b7530-3021-70d1-5891-3515d4c26ec6,a5,1
71cbe580-90f1-7027-51c8-f471e501854b,a7,1
01cbf550-9041-70f1-3bbe-92176ffa992e,a1,1
a1fbd5d0-e0e1-7054-7a08-05c01f9a74b1,a3,1
41eb6500-1081-7006-138f-298c1f0f89f5,a5,1
812b15e0-7001-7072-351b-af5182106bba,a7,1
017b8560-6081-70e4-7303-6882d8635df0,a1,1
b10b7510-d0b1-702f-66b3-3c1a07997d6d,a4,1
b14bd5f0-0011-704d-7e86-b55f1b5f014a,a6,1
b12b4550-8001-70f9-71be-240eab8f838e,a1,1
b14bd5f0-0011-704d-7e86-b55f1b5f014a,a2,1
e19bc5d0-4021-7079-8270-a5b48b2ed74f,a4,1
d1cba5c0-4041-7099-95fd-aac383e0a3cb,a7,1
d10bd540-b0a1-702b-2353-0f09ca339f59,a1,1
d17b4550-a0d1-7014-38bf-d8d68777c4f4,a5,1
d10bd540-b0a1-702b-2353-0f09ca339f59,a3,1
d14be530-3021-7083-6ee6-f96210849e13,a1,1
21fb2560-d0c1-70cc-8456-cb80cc078b11,a6,1
c10ba560-5051-7080-335e-1e8aaac1f227,a4,1
711b6580-50d1-70c7-2c33-364aab9519a1,a7,1
113bc5a0-00c1-70a8-1558-53c8f78b1a99,a4,1
415b55a0-10a1-704e-fbb1-94f533c8040b,a5,1
219b2590-e041-704c-6a88-f3a3366c6cc5,a1,1
